# Time(s), X(km), Y(km), Z(km), VX(km/s), VY(km/s), VZ(km/s)
  2088000.000000, -55945.254125440224, 356204.023575094936, 190718.663301574124,     -0.784717600540,      0.100101244826,      0.074579407753
  2091000.000000, -58294.117097751179, 356487.695911787276, 190933.302495774260,     -0.781208328378,      0.089017552497,      0.068511970182
  2094000.000000, -60632.607765393092, 356738.154439143254, 191129.728063589777,     -0.777802713790,      0.077959407509,      0.062437473851
  2097000.000000, -62961.036767388643, 356955.482089942612, 191307.923184298445,     -0.774500474167,      0.066930993114,      0.056358822726
  2100000.000000, -65279.713356739128, 357139.774239815830, 191467.879743498896,     -0.771300969230,      0.055936417445,      0.050278914419
  2103000.000000, -67588.944338982968, 357291.138447715377, 191609.598290453316,     -0.768203209213,      0.044979690900,      0.044200624505
  2106000.000000, -69889.033039458067, 357409.694130178017, 191733.087948891683,     -0.765205865790,      0.034064704667,      0.038126791213
  2109000.000000, -72180.278307221015, 357495.572173183900, 191838.366282704956,     -0.762307285547,      0.023195210636,      0.032060200689
  2112000.000000, -74462.973562950006, 357548.914486162947, 191925.459118516766,     -0.759505505792,      0.012374802954,      0.026003573015
  2115000.000000, -76737.405897421646, 357569.873503336625, 191994.400327634532,     -0.756798272419,      0.001606901392,      0.019959549137
  2118000.000000, -79003.855226325220, 357558.611638110015, 192045.231570327509,     -0.754183059547,     -0.009105263303,      0.013930678841
  2121000.000000, -81262.593506284393, 357515.300696630322, 192078.002005758870,     -0.751657090638,     -0.019758661963,      0.007919409896
  2124000.000000, -83513.884016018565, 357440.121256908868, 192092.767971201480,     -0.749217360750,     -0.030350477395,      0.001928078446
  2127000.000000, -85757.980705617869, 357333.262020057649, 192089.592634393310,     -0.746860659639,     -0.040878112576,     -0.004041099280
  2130000.000000, -87995.127615949590, 357194.919140227837, 192068.545623037295,     -0.744583595363,     -0.051339196657,     -0.009986033911
  2133000.000000, -90225.558369279475, 357025.295539760264, 192029.702635522612,     -0.742382618101,     -0.061731588828,     -0.015904768509
  2136000.000000, -92449.495731298652, 356824.600215878338, 191973.145036944712,     -0.740254043893,     -0.072053380109,     -0.021795482802
  2139000.000000, -94667.151243911081, 356593.047544981237, 191898.959444435692,     -0.738194078031,     -0.082302893176,     -0.027656496082
  2142000.000000, -96878.724927370960, 356330.856590247655, 191807.237305690360,     -0.736198837862,     -0.092478680354,     -0.033486268851
  2145000.000000, -99084.405049673485, 356038.250417842763, 191698.074474394700,     -0.734264374790,     -0.102579519910,     -0.039283403258
  2148000.000000,-101284.367960504940, 355715.455426559900, 191571.570786041149,     -0.732386695283,     -0.112604410835,     -0.045046642413
  2151000.000000,-103478.777986549845, 355362.700695225853, 191427.829637358227,     -0.730561780747,     -0.122552566249,     -0.050774868683
  2154000.000000,-105667.787384539261, 354980.217351675907, 191266.957572295942,     -0.728785606131,     -0.132423405642,     -0.056467101041
  2157000.000000,-107851.536348100082, 354568.237966571178, 191089.063877206965,     -0.727054157174,     -0.142216546106,     -0.062122491604
  2160000.000000,-110030.153064230442, 354126.995974800782, 190894.260187548440,     -0.725363446236,     -0.151931792738,     -0.067740321432
  2163000.000000,-112203.753815073767, 353656.725126687554, 190682.660108112177,     -0.723709526659,     -0.161569128396,     -0.073319995726
  2166000.000000,-114372.443120588432, 353157.658970719262, 190454.378848476743,     -0.722088505670,     -0.171128702957,     -0.078861038505
  2169000.000000,-116536.313917703912, 352630.030369050102, 190209.532875067234,     -0.720496555808,     -0.180610822233,     -0.084363086867
  2172000.000000,-118695.447771609688, 352074.071046578989, 189948.239580916503,     -0.718929924922,     -0.190015936692,     -0.089825884945
  2175000.000000,-120849.915114930627, 351490.011174004059, 189670.616973943193,     -0.717384944775,     -0.199344630109,     -0.095249277621
  2178000.000000,-122999.775510696243, 350878.078984888853, 189376.783384306007,     -0.715858038310,     -0.208597608256,     -0.100633204108
  2181000.000000,-125145.077935199486, 350238.500426449755, 189066.857191157062,     -0.714345725658,     -0.217775687750,     -0.105977691445
  2184000.000000,-127285.861077058711, 349571.498843490786, 188740.956568904890,     -0.712844628947,     -0.226879785119,     -0.111282848008
  2187000.000000,-129422.153649034910, 348877.294694667798, 188399.199252908351,     -0.711351476006,     -0.235910906192,     -0.116548857055
  2190000.000000,-131553.974709408707, 348156.105300061346, 188041.702324357262,     -0.709863103053,     -0.244870135850,     -0.121775970396
  2193000.000000,-133681.333989983366, 347408.144618867722, 187668.582013952197,     -0.708376456436,     -0.253758628202,     -0.126964502196
  2196000.000000,-135804.232228043606, 346633.623055888573, 187279.953523876233,     -0.706888593546,     -0.262577597214,     -0.132114822985
  2199000.000000,-137922.661499862443, 345832.747295395238, 186875.930867451156,     -0.705396682950,     -0.271328307834,     -0.137227353864
  2202000.000000,-140036.605553606205, 345005.720160876692, 186456.626725790178,     -0.703898003869,     -0.280012067618,     -0.142302560968
  2205000.000000,-142146.040139735531, 344152.740499130683, 186022.152320697758,     -0.702389945046,     -0.288630218871,     -0.147340950175
  2208000.000000,-144250.933337239141, 343274.003087138059, 185572.617303020030,     -0.700870003110,     -0.297184131320,     -0.152343062100
  2211000.000000,-146351.245874261804, 342369.698560156045, 185108.129655618657,     -0.699335780488,     -0.305675195296,     -0.157309467354
  2214000.000000,-148446.931441899389, 341440.013359481702, 184628.795610121830,     -0.697784982950,     -0.314104815433,     -0.162240762095
  2217000.000000,-150537.937000130682, 340485.129698364704, 184134.719576599018,     -0.696215416831,     -0.322474404868,     -0.167137563867
  2220000.000000,-152624.203075036145, 339505.225544591609, 183626.004085308610,     -0.694624986006,     -0.330785379927,     -0.172000507711
  2223000.000000,-154705.664046620746, 338500.474618310865, 183102.749739678547,     -0.693011688664,     -0.339039155273,     -0.176830242560
  2226000.000000,-156782.248426707200, 337471.046403729822, 182565.055179697549,     -0.691373613921,     -0.347237139506,     -0.181627427907
  2229000.000000,-158853.879126502899, 336417.106173375912, 182013.017054918455,     -0.689708938328,     -0.355380731183,     -0.186392730726
  2232000.000000,-160920.473713564512, 335338.815023683535, 181446.730006303289,     -0.688015922300,     -0.363471315246,     -0.191126822652
  2235000.000000,-162981.944657991960, 334236.329920738703, 180866.286656171404,     -0.686292906515,     -0.371510259815,     -0.195830377402
  2238000.000000,-165038.199567778182, 333109.803755085333, 180271.777605546813,     -0.684538308289,     -0.379498913351,     -0.200504068416
  2241000.000000,-167089.141413324163, 331959.385404570668, 179663.291438237036,     -0.682750617979,     -0.387438602133,     -0.205148566725
  2244000.000000,-169134.668741198810, 330785.219804276887, 179040.914731013152,     -0.680928395416,     -0.395330628047,     -0.209764539016
  2247000.000000,-171174.675877285539, 329587.448022660275, 178404.732069298538,     -0.679070266401,     -0.403176266657,     -0.214352645893
  2250000.000000,-173209.053119507676, 328366.207343084912, 177754.826067812566,     -0.677174919261,     -0.410976765536,     -0.218913540309
  2253000.000000,-175237.686920368025, 327121.631350006151, 177091.277395651152,     -0.675241101502,     -0.418733342831,     -0.223447866173
  2256000.000000,-177260.460059572884, 325853.850019120960, 176414.164805323933,     -0.673267616554,     -0.426447186048,     -0.227956257106
  2259000.000000,-179277.251807039313, 324562.989810865372, 175723.565165302804,     -0.671253320611,     -0.434119451034,     -0.232439335339
  2262000.000000,-181287.938076605875, 323249.173766692576, 175019.553495670116,     -0.669197119595,     -0.441751261138,     -0.236897710750
  2265000.000000,-183292.391570785054, 321912.521607622912, 174302.203006487951,     -0.667097966222,     -0.449343706533,     -0.241331980010
  2268000.000000,-185290.481916906923, 320553.149834605108, 173571.585138541588,     -0.664954857195,     -0.456897843682,     -0.245742725851
  2271000.000000,-187282.075795012643, 319171.171830276144, 172827.769606138609,     -0.662766830515,     -0.464414694939,     -0.250130516429
  2274000.000000,-189267.037057860522, 317766.697961751663, 172070.824441675330,     -0.660532962908,     -0.471895248261,     -0.254495904779
  2277000.000000,-191245.226843409764, 316339.835684119782, 171300.816041707090,     -0.658252367383,     -0.479340457019,     -0.258839428355
  2280000.000000,-193216.503680146125, 314890.689644348808, 170517.809214285575,     -0.655924190905,     -0.486751239911,     -0.263161608648
  2283000.000000,-195180.723585609958, 313419.361785355664, 169721.867227348936,     -0.653547612187,     -0.494128480945,     -0.267462950861
  2286000.000000,-197137.740158483386, 311925.951450013614, 168913.051857972983,     -0.651121839606,     -0.501473029491,     -0.271743943661
  2289000.000000,-199087.404664585425, 310410.555484907876, 168091.423442312254,     -0.648646109224,     -0.508785700393,     -0.276005058967
  2292000.000000,-201029.566117117705, 308873.268343675183, 167257.040926077636,     -0.646119682933,     -0.516067274136,     -0.280246751799
  2295000.000000,-202964.071351492748, 307314.182189788204, 166409.961915416177,     -0.643541846699,     -0.523318497050,     -0.284469460164
  2298000.000000,-204890.765095068928, 305733.386998667789, 165550.242728072742,     -0.640911908920,     -0.530540081549,     -0.288673604980
  2301000.000000,-206809.490032105125, 304130.970659027225, 164677.938444729167,     -0.638229198883,     -0.537732706403,     -0.292859590033
  2304000.000000,-208720.086864238110, 302507.019073370087, 163793.102960428922,     -0.635493065321,     -0.544897017034,     -0.297027801962
  2307000.000000,-210622.394366774650, 300861.616257579473, 162895.789036007773,     -0.632702875064,     -0.552033625819,     -0.301178610270
  2310000.000000,-212516.249441080290, 299194.844439552980, 161986.048349461402,     -0.629858011787,     -0.559143112426,     -0.305312367355
  2313000.000000,-214401.487163336249, 297506.784156847862, 161063.931547191576,     -0.626957874837,     -0.566226024139,     -0.309429408558
  2316000.000000,-216277.940829924803, 295797.514353314997, 160129.488295081508,     -0.624001878161,     -0.573282876200,     -0.313530052228
  2319000.000000,-218145.441999694944, 294067.112474710098, 159182.767329358670,     -0.620989449298,     -0.580314152154,     -0.317614599801
  2322000.000000,-220003.820533349062, 292315.654563278717, 158223.816507212410,     -0.617920028464,     -0.587320304187,     -0.321683335881
  2325000.000000,-221852.904630183330, 290543.215351321793, 157252.682857139385,     -0.614793067703,     -0.594301753465,     -0.325736528341
  2328000.000000,-223692.520862404112, 288749.868353755388, 156269.412628997525,     -0.611608030122,     -0.601258890466,     -0.329774428419
  2331000.000000,-225522.494207235839, 286935.685959683615, 155274.051343753847,     -0.608364389183,     -0.608192075307,     -0.333797270821
  2334000.000000,-227342.648077025282, 285100.739523011958, 154266.643842918304,     -0.605061628071,     -0.615101638056,     -0.337805273831
  2337000.000000,-229152.804347540980, 283245.099452132476, 153247.234337658592,     -0.601699239126,     -0.621987879037,     -0.341798639411
  2340000.000000,-230952.783384657057, 281368.835298715159, 152215.866457596887,     -0.598276723332,     -0.628851069120,     -0.345777553312
  2343000.000000,-232742.404069604614, 279472.015845647315, 151172.583299290913,     -0.594793589872,     -0.635691450003,     -0.349742185177
  2346000.000000,-234521.483822965500, 277554.709194161638, 150117.427474406577,     -0.591249355738,     -0.642509234467,     -0.353692688641
  2349000.000000,-236289.838627577177, 275616.982850199158, 149050.441157590394,     -0.587643545390,     -0.649304606631,     -0.357629201432
  2352000.000000,-238047.283050510916, 273658.903810053365, 147971.666134052590,     -0.583975690480,     -0.656077722179,     -0.361551845461
  2355000.000000,-239793.630264280073, 271680.538645344088, 146881.143846873922,     -0.580245329618,     -0.662828708577,     -0.365460726918
  2358000.000000,-241528.692067429627, 269681.953587369528, 145778.915444049897,     -0.576452008188,     -0.669557665271,     -0.369355936351
  2361000.000000,-243252.278904654144, 267663.214610887051, 144665.021825288626,     -0.572595278221,     -0.676264663873,     -0.373237548748
  2364000.000000,-244964.199886586051, 265624.387517372903, 143539.503688579251,     -0.568674698301,     -0.682949748318,     -0.377105623613
  2367000.000000,-246664.262809394160, 263565.538017810381, 142402.401576549426,     -0.564689833531,     -0.689612935021,     -0.380960205027
  2370000.000000,-248352.274174326885, 261486.731815059728, 141253.755922631506,     -0.560640255533,     -0.696254213004,     -0.384801321715
  2373000.000000,-250028.039207333408, 259388.034685858729, 140093.607097058295,     -0.556525542497,     -0.702873544010,     -0.388628987094
  2376000.000000,-251691.361878891796, 257269.512562506599, 138921.995452709525,     -0.552345279270,     -0.709470862604,     -0.392443199322
  2379000.000000,-253342.044924170943, 255131.231614282588, 137738.961370831646,     -0.548099057491,     -0.716046076247,     -0.396243941336
  2382000.000000,-254979.889863651159, 252973.258328649390, 136544.545306653716,     -0.543786475762,     -0.722599065364,     -0.400031180882
  2385000.000000,-256604.697024324792, 250795.659592292999, 135338.787834921357,     -0.539407139861,     -0.729129683387,     -0.403804870540
  2388000.000000,-258216.265561596927, 248598.502772048174, 134121.729695372953,     -0.534960662997,     -0.735637756789,     -0.407564947736
  2391000.000000,-259814.393482004409, 246381.855795758951, 132893.411838179716,     -0.530446666100,     -0.742123085092,     -0.411311334755
  2394000.000000,-261398.877666868706, 244145.787233122042, 131653.875469372346,     -0.525864778155,     -0.748585440870,     -0.415043938740
  2397000.000000,-262969.513896997611, 241890.366376559250, 130403.162096276516,     -0.521214636567,     -0.755024569728,     -0.418762651683
  2400000.000000,-264526.096878549142, 239615.663322164386, 129141.313572978062,     -0.516495887567,     -0.761440190273,     -0.422467350416
  2403000.000000,-266068.420270169678, 237321.749050767685, 127868.372145839399,     -0.511708186661,     -0.767831994066,     -0.426157896585
  2406000.000000,-267596.276711518120, 235008.695509159559, 126584.380499087405,     -0.506851199101,     -0.774199645561,     -0.429834136628
  2409000.000000,-269109.457853287924, 232676.575691513572, 125289.381800492978,     -0.501924600413,     -0.780542782035,     -0.433495901740
  2412000.000000,-270607.754388836736, 230325.463721047156, 123983.419747162101,     -0.496928076945,     -0.786861013500,     -0.437143007828
  2415000.000000,-272090.956087536062, 227955.434931956173, 122666.538611457931,     -0.491861326458,     -0.793153922607,     -0.440775255471
  2418000.000000,-273558.851829950931, 225566.565951659722, 121338.783287073384,     -0.486724058761,     -0.799421064538,     -0.444392429862
  2421000.000000,-275011.229644961713, 223158.934783387725, 120000.199335273166,     -0.481515996370,     -0.805661966884,     -0.447994300749
  2424000.000000,-276447.876748938463, 220732.620889145241, 118650.833031324190,     -0.476236875216,     -0.811876129513,     -0.451580622371
  2427000.000000,-277868.579587078944, 218287.705273083644, 117290.731411132496,     -0.470886445380,     -0.818063024435,     -0.455151133385
  2430000.000000,-279273.123877021251, 215824.270565309125, 115919.942318104615,     -0.465464471872,     -0.824222095645,     -0.458705556786
  2433000.000000,-280661.294654839963, 213342.401106156176, 114538.514450249902,     -0.459970735446,     -0.830352758968,     -0.462243599828
  2436000.000000,-282032.876323536213, 210842.183030952117, 113146.497407540155,     -0.454405033443,     -0.836454401889,     -0.465764953935
  2439000.000000,-283387.652704127773, 208323.704355296941, 111743.941739540809,     -0.448767180683,     -0.842526383378,     -0.469269294606
  2442000.000000,-284725.407089448592, 205787.055060878978, 110330.898993327777,     -0.443057010381,     -0.848568033709,     -0.472756281317
  2445000.000000,-286045.922300761333, 203232.327181846020, 108907.421761702353,     -0.437274375103,     -0.854578654269,     -0.476225557424
  2448000.000000,-287348.980747289606, 200659.614891746838, 107473.563731715913,     -0.431419147758,     -0.860557517371,     -0.479676750054
  2451000.000000,-288634.364488772640, 198069.014591057174, 106029.379733515176,     -0.425491222622,     -0.866503866052,     -0.483109469998
  2454000.000000,-289901.855301145697, 195460.624995299877, 104574.925789518122,     -0.419490516395,     -0.872416913877,     -0.486523311599
  2457000.000000,-291151.234745447233, 192834.547223767586, 103110.259163930052,     -0.413416969296,     -0.878295844734,     -0.489917852636
  2460000.000000,-292382.284240052511, 190190.884888853121, 101635.438412608710,     -0.407270546188,     -0.884139812633,     -0.493292654208
  2463000.000000,-293594.785136331397, 187529.744185990799, 100150.523433286740,     -0.401051237735,     -0.889947941503,     -0.496647260613
  2466000.000000,-294788.518797825207, 184851.233984208928,  98655.575516159093,     -0.394759061587,     -0.895719324985,     -0.499981199224
  2469000.000000,-295963.266683033959, 182155.465917291876,  97150.657394842419,     -0.388394063604,     -0.901453026234,     -0.503293980365
  2472000.000000,-297118.810431902355, 179442.554475547018,  95635.833297712015,     -0.381956319100,     -0.907148077713,     -0.506585097186
  2475000.000000,-298254.931956087123, 176712.617098168936,  94111.168999621717,     -0.375445934117,     -0.912803481001,     -0.509854025530
  2478000.000000,-299371.413533083047, 173965.774266190856,  92576.731874009958,     -0.368863046724,     -0.918418206596,     -0.513100223809
  2481000.000000,-300468.037904279015, 171202.149596008356,  91032.590945394841,     -0.362207828336,     -0.923991193727,     -0.516323132870
  2484000.000000,-301544.588377008389, 168421.869933458627,  89478.816942258767,     -0.355480485059,     -0.929521350174,     -0.519522175868
  2487000.000000,-302600.848930648935, 165625.065448432462,  87915.482350322563,     -0.348681259045,     -0.935007552093,     -0.522696758133
  2490000.000000,-303636.604326820234, 162811.869729993399,  86342.661466206700,     -0.341810429866,     -0.940448643854,     -0.525846267048
  2493000.000000,-304651.640223716036, 159982.419881972455,  84760.430451476597,     -0.334868315897,     -0.945843437883,     -0.528970071913
  2496000.000000,-305645.743294598127, 157136.856619002676,  83168.867387066362,     -0.327855275708,     -0.951190714531,     -0.532067523828
  2499000.000000,-306618.701350468153, 154275.324362952320,  81568.052328074933,     -0.320771709455,     -0.956489221938,     -0.535137955563
  2502000.000000,-307570.303466920741, 151397.971339709911,  79958.067358926201,     -0.313618060274,     -0.961737675932,     -0.538180681443
  2505000.000000,-308500.340115167666, 148504.949676268996,  78338.996648883549,     -0.306394815672,     -0.966934759936,     -0.541194997233
  2508000.000000,-309408.603297208727, 145596.415498054586,  76710.926507907338,     -0.299102508896,     -0.972079124896,     -0.544180180018
  2511000.000000,-310294.886685109639, 142672.529026427568,  75073.945442841665,     -0.291741720300,     -0.977169389236,     -0.547135488106
  2514000.000000,-311158.985764327925, 139733.454676296329,  73428.144213915162,     -0.284313078680,     -0.982204138833,     -0.550060160917
  2517000.000000,-312000.697981010657, 136779.361153759150,  71773.615891536756,     -0.276817262581,     -0.987181927018,     -0.552953418895
  2520000.000000,-312819.822893164994, 133810.421553692402,  70110.455913365367,     -0.269255001573,     -0.992101274616,     -0.555814463415
  2523000.000000,-313616.162325581070, 130826.813457191805,  68438.762141627725,     -0.261627077476,     -0.996960670005,     -0.558642476712
  2526000.000000,-314389.520528360968, 127828.719028764928,  66758.634920654920,     -0.253934325535,     -1.001758569218,     -0.561436621805
  2529000.000000,-315139.704338881013, 124816.325113162515,  65070.177134603422,     -0.246177635535,     -1.006493396086,     -0.564196042449
  2532000.000000,-315866.523346987844, 121789.823331724794,  63373.494265320689,     -0.238357952837,     -1.011163542420,     -0.566919863090
  2535000.000000,-316569.790063197492, 118749.410178106715,  61668.694450310017,     -0.230476279346,     -1.015767368241,     -0.569607188841
  2538000.000000,-317249.320089637418, 115695.287113232043,  59955.888540742781,     -0.222533674368,     -1.020303202068,     -0.572257105479
  2541000.000000,-317904.932293438702, 112627.660659311849,  58235.190159459133,     -0.214531255384,     -1.024769341254,     -0.574868679452
  2544000.000000,-318536.448982253438, 109546.742492746867,  56506.715758890634,     -0.206470198692,     -1.029164052391,     -0.577440957925
  2547000.000000,-319143.696081537870, 106452.749535717114,  54770.584678829546,     -0.198351739939,     -1.033485571785,     -0.579972968840
  2550000.000000,-319726.503313207009, 103345.904046243042,  53026.919203960082,     -0.190177174504,     -1.037732106002,     -0.582463721012
  2553000.000000,-320284.704375230940, 100226.433706484386,  51275.844621056021,     -0.181947857738,     -1.041901832494,     -0.584912204257
  2556000.000000,-320818.137121706037,  97094.571709021591,  49517.489275737229,     -0.173665205040,     -1.045992900323,     -0.587317389560
  2559000.000000,-321326.643742897373,  93950.556840842619,  47751.984628664257,     -0.165330691758,     -1.050003430967,     -0.589678229281
  2562000.000000,-321810.070944711159,  90794.633564734424,  45979.465311035274,     -0.156945852907,     -1.053931519243,     -0.591993657415
  2565000.000000,-322268.270127018855,  87627.052097752341,  44200.069179233375,     -0.148512282685,     -1.057775234337,     -0.594262589900
  2568000.000000,-322701.097560217837,  84448.068486413817,  42413.937368454543,     -0.140031633778,     -1.061532620958,     -0.596483924990
  2571000.000000,-323108.414559377648,  81257.944678233092,  40621.214345126915,     -0.131505616443,     -1.065201700625,     -0.598656543688
  2574000.000000,-323490.087655287702,  78056.948589183419,  38822.047957911251,     -0.122935997357,     -1.068780473098,     -0.600779310261
  2577000.000000,-323845.988761690620,  74845.354166640158,  37016.589487049991,     -0.114324598225,     -1.072266917960,     -0.602851072828
  2580000.000000,-324175.995337957225,  71623.441447324483,  35204.993691808413,     -0.105673294132,     -1.075658996370,     -0.604870664041
  2583000.000000,-324479.990546435933,  68391.496609732276,  33387.418855726064,     -0.096984011639,     -1.078954652989,     -0.606836901871
  2586000.000000,-324757.863403689698,  65149.812020496698,  31564.026829370403,     -0.088258726610,     -1.082151818100,     -0.608748590486
  2589000.000000,-325009.508924820053,  61898.686274096632,  29734.983070256862,     -0.079499461778,     -1.085248409928,     -0.610604521263
  2592000.000000,-325234.828260073147,  58638.424225286552,  27900.456679571249,     -0.070708284034,     -1.088242337172,     -0.612403473912
  2595000.000000,-325433.728822921403,  55369.337013588287,  26060.620435301622,     -0.061887301453,     -1.091131501767,     -0.614144217743
  2598000.000000,-325606.124408825475,  52091.742079150325,  24215.650821357187,     -0.053038660057,     -1.093913801879,     -0.615825513080
  2601000.000000,-325751.935303897597,  48805.963169248571,  22365.728052223072,     -0.044164540322,     -1.096587135153,     -0.617446112824
  2604000.000000,-325871.088382716582,  45512.330334673163,  20511.036092670922,     -0.035267153440,     -1.099149402208,     -0.619004764184
  2607000.000000,-325963.517194579937,  42211.179915220200,  18651.762672018122,     -0.026348737353,     -1.101598510402,     -0.620500210587
  2610000.000000,-326029.162037529051,  38902.854513486709,  16788.099292402745,     -0.017411552568,     -1.103932377872,     -0.621931193756
  2613000.000000,-326067.970019538596,  35587.702956151312,  14920.241230518404,     -0.008457877790,     -1.106148937835,     -0.623296455991
  2616000.000000,-326079.895106333774,  32266.080241914675,  13048.387532233583,      0.000509994622,     -1.108246143178,     -0.624594742638
  2619000.000000,-326064.898155378585,  28938.347475272141,  11172.740999504820,      0.009489763323,     -1.110221971319,     -0.625824804755
  2622000.000000,-326022.946935670974,  25604.871785299034,   9293.508168983084,      0.018479122771,     -1.112074429330,     -0.626985401981
  2625000.000000,-325954.016133084195,  22266.026228646515,   7410.899281708930,      0.027475768071,     -1.113801559342,     -0.628075305613
  2628000.000000,-325858.087341108476,  18922.189675975213,   5525.128243295307,      0.036477399853,     -1.115401444179,     -0.629093301868
  2631000.000000,-325735.149036970164,  15573.746681095365,   3636.412574008253,      0.045481729137,     -1.116872213248,     -0.630038195352
  2634000.000000,-325585.196543238999,  12221.087332137418,   1744.973348175795,      0.054486482133,     -1.118212048630,     -0.630908812707
  2637000.000000,-325408.231975171133,   8864.607084146915,   -148.964877614936,      0.063489404945,     -1.119419191361,     -0.631704006437
  2640000.000000,-325204.264174181793,   5504.706572582098,  -2045.174148032441,      0.072488268105,     -1.120491947881,     -0.632422658885
  2643000.000000,-324973.308627982682,   2141.791407292984,  -3943.423204677010,      0.081480870920,     -1.121428696591,     -0.633063686359
  2646000.000000,-324715.387378068233,  -1223.728053323903,  -5843.477594306253,      0.090465045553,     -1.122227894504,     -0.633626043371
  2649000.000000,-324430.528915372444,  -4591.436948170494,  -7745.099789925250,      0.099438660818,     -1.122888083921,     -0.634108726969
  2652000.000000,-324118.768065053970,  -7960.916179322679,  -9648.049324972886,      0.108399625630,     -1.123407899096,     -0.634510781130
  2655000.000000,-323780.145861492783, -11331.742697809714, -11552.082940741602,      0.117345892071,     -1.123786072834,     -0.634831301184
  2658000.000000,-323414.709414692014, -14703.489809002152, -13456.954747063592,      0.126275458050,     -1.124021442956,     -0.635069438228
  2661000.000000,-323022.511769378558, -18075.727497134951, -15362.416396183406,      0.135186369505,     -1.124112958578,     -0.635224403494
  2664000.000000,-322603.611758172512, -21448.022768307466, -17268.217269616252,      0.144076722152,     -1.124059686140,     -0.635295472635
  2667000.000000,-322158.073850256391, -24819.940011113169, -19174.104677664811,      0.152944662737,     -1.123860815121,     -0.635281989868
  2670000.000000,-321685.967997008818, -28191.041373862037, -21079.824071136751,      0.161788389802,     -1.123515663375,     -0.635183371958
  2673000.000000,-321187.369476084365, -31560.887157170964, -22985.119264672943,      0.170606153959,     -1.123023682029,     -0.634999111969
  2676000.000000,-320662.358735403919, -34929.036220515882, -24889.732670964448,      0.179396257676,     -1.122384459884,     -0.634728782761
  2679000.000000,-320111.021238488320, -38295.046401166976, -26793.405545007812,      0.188157054602,     -1.121597727260,     -0.634372040183
  2682000.000000,-319533.447312501608, -41658.474943768793, -28695.878237425062,      0.196886948437,     -1.120663359242,     -0.633928625913
  2685000.000000,-318929.732000288262, -45018.878938683934, -30596.890455760065,      0.205584391405,     -1.119581378267,     -0.633398369931
  2688000.000000,-318299.974917579268, -48375.815767094835, -32496.181532558665,      0.214247882346,     -1.118351956035,     -0.632781192565
  2691000.000000,-317644.280116412439, -51728.843550756355, -34393.490698948888,      0.222875964485,     -1.116975414699,     -0.632077106105
  2694000.000000,-316962.755955669447, -55077.521604214431, -36288.557362361091,      0.231467222930,     -1.115452227313,     -0.631286215947
  2697000.000000,-316255.514979468135, -58421.410887254780, -38181.121386968203,      0.240020281948,     -1.113783017536,     -0.630408721260
  2700000.000000,-315522.673803979415, -61760.074455322319, -40070.923375384424,      0.248533802079,     -1.111968558578,     -0.629444915158
  2703000.000000,-314764.353013057786, -65093.077905656988, -41957.704950137588,      0.257006477157,     -1.110009771397,     -0.628395184373
  2706000.000000,-313980.677062893694, -68419.989816925314, -43841.209033426552,      0.265437031288,     -1.107907722171,     -0.627260008443
  2709000.000000,-313171.774195715378, -71740.382180188448, -45721.180123690538,      0.273824215845,     -1.105663619055,     -0.626039958400
  2712000.000000,-312337.776362393983, -75053.830819136027, -47597.364567551551,      0.282166806549,     -1.103278808273,     -0.624735694999
  2715000.000000,-311478.819153638848, -78359.915797628157, -49469.510825743651,      0.290463600667,     -1.100754769575,     -0.623347966486
  2718000.000000,-310595.041739320674, -81658.221812723161, -51337.369731712126,      0.298713414406,     -1.098093111109,     -0.621877605946
  2721000.000000,-309686.586815322167, -84948.338571523927, -53200.694741650354,      0.306915080506,     -1.095295563774,     -0.620325528253
  2724000.000000,-308753.600557200145, -88229.861150345881, -55059.242174840438,      0.315067446109,     -1.092363975090,     -0.618692726662
  2727000.000000,-307796.232579845295, -91502.390334892960, -56912.771443272875,      0.323169370901,     -1.089300302677,     -0.616980269078
  2730000.000000,-306814.635902250768, -94765.532940320307, -58761.045269639289,      0.331219725562,     -1.086106607380,     -0.615189294040
  2733000.000000,-305808.966916446225, -98018.902110258539, -60603.829892916896,      0.339217390544,     -1.082785046127,     -0.613321006472
  2736000.000000,-304779.385359622247,-101262.117594073818, -62440.895260892183,      0.347161255166,     -1.079337864574,     -0.611376673235
  2739000.000000,-303726.054288457206,-104494.806001834499, -64272.015209102268,      0.355050217048,     -1.075767389608,     -0.609357618526
  2742000.000000,-302649.140054667776,-107716.601036647247, -66096.967625801844,      0.362883181864,     -1.072076021768,     -0.607265219167
  2745000.000000,-301548.812280830287,-110927.143704210583, -67915.534602690837,      0.370659063403,     -1.068266227644,     -0.605100899832
  2748000.000000,-300425.243835561501,-114126.082499608267, -69727.502571260586,      0.378376783932,     -1.064340532315,     -0.602866128241
  2751000.000000,-299278.610807204910,-117313.073571528395, -71532.662424732218,      0.386035274827,     -1.060301511868,     -0.600562410364
  2754000.000000,-298109.092475237325,-120487.780864244123, -73330.809625670066,      0.393633477455,     -1.056151786063,     -0.598191285674
  2757000.000000,-296916.871278687962,-123649.876237827135, -75121.744299452359,      0.401170344282,     -1.051894011163,     -0.595754322470
  2760000.000000,-295702.132780947955,-126799.039567185682, -76905.271313872596,      0.408644840166,     -1.047530872989,     -0.593253113311
  2763000.000000,-294465.065630439552,-129934.958820623535, -78681.200345225283,      0.416055943816,     -1.043065080224,     -0.590689270578
