x,y,z,vx,vy,vz
  6.01487559068397E+05,  1.40286443900938E+06,  2.43999252007963E+05,  4.74313735524995E-01,  1.33788734236221E+00,  2.11228734858814E-01
  6.00347007012759E+05,  1.40205367237346E+06,  2.43793565274657E+05,  4.72922963159266E-01,  1.33671128980251E+00,  2.10955793362677E-01
  6.03138856590504E+05,  1.40407251937609E+06,  2.43625582188136E+05,  4.76312812473068E-01,  1.33960300221845E+00,  2.10941488589596E-01
  6.01795664975129E+05,  1.40316377439700E+06,  2.43312226996476E+05,  4.74680926165555E-01,  1.33827426738796E+00,  2.10544543742973E-01
  6.00465076397936E+05,  1.40274974786770E+06,  2.44070223817511E+05,  4.73151416600942E-01,  1.33761989940954E+00,  2.11272678868651E-01
  6.01052414742596E+05,  1.40282296995026E+06,  2.43707673543709E+05,  4.73812162668671E-01,  1.33776799359523E+00,  2.10918792680139E-01
  6.00830921933004E+05,  1.40246714479757E+06,  2.43614379380993E+05,  4.73514908118779E-01,  1.33728688737559E+00,  2.10803332357942E-01
  6.01689048776011E+05,  1.40443433329576E+06,  2.44568417877672E+05,  4.74744937739451E-01,  1.33992623281568E+00,  2.11892337671817E-01
  6.01337659801011E+05,  1.40308943429273E+06,  2.43004844528318E+05,  4.74148445843070E-01,  1.33810948134884E+00,  2.10217630759018E-01
  6.00633323992275E+05,  1.40300039444024E+06,  2.43675149068994E+05,  4.73359358205665E-01,  1.33794099255580E+00,  2.10883782326518E-01
  6.01285029235079E+05,  1.40368034528366E+06,  2.43170888030246E+05,  4.74162418012645E-01,  1.33886041238304E+00,  2.10413083358959E-01
  6.01370464140007E+05,  1.40121434823252E+06,  2.42544337931864E+05,  4.73942018153056E-01,  1.33571894124858E+00,  2.09659050168799E-01
  6.01892029137585E+05,  1.40408068531495E+06,  2.41677939341075E+05,  4.74864704954361E-01,  1.33937177988660E+00,  2.08912513584655E-01
  6.02412493635434E+05,  1.40490264599951E+06,  2.43627449575196E+05,  4.75596922298485E-01,  1.34056571682121E+00,  2.10963823009118E-01
  6.00731663564797E+05,  1.40236172625859E+06,  2.42028071998937E+05,  4.73354017999236E-01,  1.33706788652297E+00,  2.09168096963346E-01
  6.00938845618253E+05,  1.40250063436652E+06,  2.43260219196651E+05,  4.73632425964644E-01,  1.33732582032314E+00,  2.10442324194412E-01
  6.01063972173946E+05,  1.40259725231199E+06,  2.43239877046432E+05,  4.73784954277734E-01,  1.33746341999795E+00,  2.10431472198110E-01
  6.01092974836840E+05,  1.40208092851088E+06,  2.42898338854047E+05,  4.73744839246140E-01,  1.33679746860860E+00,  2.10054971732559E-01
  6.02122999988178E+05,  1.40350859867067E+06,  2.44184114869894E+05,  4.75110952486102E-01,  1.33879040304416E+00,  2.11462485807812E-01
  5.99968459894232E+05,  1.40179346455389E+06,  2.43012042459985E+05,  4.72449027277958E-01,  1.33629759431468E+00,  2.10131956673804E-01
  6.01666662695435E+05,  1.40409444239949E+06,  2.42769860743168E+05,  4.74638603861478E-01,  1.33941068829221E+00,  2.10030640835834E-01
  6.01414618206055E+05,  1.40427438042049E+06,  2.43024215944622E+05,  4.74383393870949E-01,  1.33962012611725E+00,  2.10291568299178E-01
  6.01053332020291E+05,  1.40256482705738E+06,  2.42893821302340E+05,  4.73761471833607E-01,  1.33740529361541E+00,  2.10072485358655E-01
  6.00331064642888E+05,  1.40254296342457E+06,  2.42695848854005E+05,  4.72940508788048E-01,  1.33727910946147E+00,  2.09847344000842E-01
  6.01429007758880E+05,  1.40391727746358E+06,  2.42649053800343E+05,  4.74346567275636E-01,  1.33915406241245E+00,  2.09890498982870E-01
  6.01671420208360E+05,  1.40309090632578E+06,  2.42614574918821E+05,  4.74517612437511E-01,  1.33813316946912E+00,  2.09827179832360E-01
  6.02883412295371E+05,  1.40644097865336E+06,  2.42265047055133E+05,  4.76283402397567E-01,  1.34251041115547E+00,  2.09647022793255E-01
  6.00952967612393E+05,  1.40257630472074E+06,  2.43485561725080E+05,  4.73664386492476E-01,  1.33743181485807E+00,  2.10676040959499E-01
  6.00427259898729E+05,  1.40415405840877E+06,  2.43924183326595E+05,  4.73275627891613E-01,  1.33938693279744E+00,  2.11190267294647E-01
  6.01537792577817E+05,  1.40297364879597E+06,  2.43019778351897E+05,  4.74362794087303E-01,  1.33798554150690E+00,  2.10233453275660E-01
  6.02788860181000E+05,  1.40571401414130E+06,  2.43526189726113E+05,  4.76118867041928E-01,  1.34163455851302E+00,  2.10906603624056E-01
  6.00058983258313E+05,  1.40242170772994E+06,  2.42923739759994E+05,  4.72623985525053E-01,  1.33710229315548E+00,  2.10071504716756E-01
  6.01770073552074E+05,  1.40293899408035E+06,  2.42796074185031E+05,  4.74610163417104E-01,  1.33796336336298E+00,  2.10005232479225E-01
  6.01503791998940E+05,  1.40210473483339E+06,  2.43446491515649E+05,  4.74224742834705E-01,  1.33690279161643E+00,  2.10629286131784E-01
  6.00832411593371E+05,  1.40232579278120E+06,  2.43503143530170E+05,  4.73497483921116E-01,  1.33710212355255E+00,  2.10683256773040E-01
  6.00442113174342E+05,  1.40297027078310E+06,  2.43530257192036E+05,  4.73136711355071E-01,  1.33787012475888E+00,  2.10730839096234E-01
  6.02030355705823E+05,  1.40434865242104E+06,  2.44495002661238E+05,  4.75119920904352E-01,  1.33985447735540E+00,  2.11821038323635E-01
  6.02068651972298E+05,  1.40259645916854E+06,  2.43543879500971E+05,  4.74923566597237E-01,  1.33760087988467E+00,  2.10763494043257E-01
  6.00934830035816E+05,  1.40200184699658E+06,  2.42624519290524E+05,  4.73550250896360E-01,  1.33666504029956E+00,  2.09767284990824E-01
  6.01298686982471E+05,  1.40346051626168E+06,  2.43123024180033E+05,  4.74152965017715E-01,  1.33858083906239E+00,  2.10350684019652E-01
  6.01085632082214E+05,  1.40279550697045E+06,  2.43717024274353E+05,  4.73845461906765E-01,  1.33773894462242E+00,  2.10928402168343E-01
  6.02170267494376E+05,  1.40336086897909E+06,  2.43849441441601E+05,  4.75139794656970E-01,  1.33859444080553E+00,  2.11115088012201E-01
  6.01375033757530E+05,  1.40362034533327E+06,  2.42656147305940E+05,  4.74247487004658E-01,  1.33877011033343E+00,  2.09883399354797E-01
  6.03237294599720E+05,  1.40360419610905E+06,  2.44087496633454E+05,  4.76376155740312E-01,  1.33904499300379E+00,  2.11392894310921E-01
  6.01174595026047E+05,  1.40474496049692E+06,  2.43977845911808E+05,  4.74191767648669E-01,  1.34022821217329E+00,  2.11286352915911E-01
  6.01912392088862E+05,  1.40421134176772E+06,  2.43322750679456E+05,  4.74942139195800E-01,  1.33961467149670E+00,  2.10604326280288E-01
  6.02374045019505E+05,  1.40235000988937E+06,  2.44273925976221E+05,  4.75254544235073E-01,  1.33735925154968E+00,  2.11508833945488E-01
  6.02378205909034E+05,  1.40325787044277E+06,  2.43494253342757E+05,  4.75354491039824E-01,  1.33847272714097E+00,  2.10751019547671E-01
  6.01611307376022E+05,  1.40370778207751E+06,  2.43048587577624E+05,  4.74534391313291E-01,  1.33892671431079E+00,  2.10295390650833E-01
  6.02075005667643E+05,  1.40395343302227E+06,  2.44494186524181E+05,  4.75119508873065E-01,  1.33936209466567E+00,  2.11798607924473E-01
  6.01933147304454E+05,  1.40462763146504E+06,  2.45316504015914E+05,  4.75064214150242E-01,  1.34023583972224E+00,  2.12670074311792E-01
  6.02511670720513E+05,  1.40452698280162E+06,  2.42972450991748E+05,  4.75649471232354E-01,  1.34007130892497E+00,  2.10273220751628E-01
  6.01159500555806E+05,  1.40354878427535E+06,  2.43814061893027E+05,  4.74023561019231E-01,  1.33870570624157E+00,  2.11060988724481E-01
  6.01109349899142E+05,  1.40193559637924E+06,  2.43722974150203E+05,  4.73764334073331E-01,  1.33665388331808E+00,  2.10895272144402E-01
  6.01245548908592E+05,  1.40289881722524E+06,  2.42397423034749E+05,  4.74007328148370E-01,  1.33782651572775E+00,  2.09587362007106E-01
  6.01645002162644E+05,  1.40378583831395E+06,  2.43169382115418E+05,  4.74584838088493E-01,  1.33903603674044E+00,  2.10422333363290E-01
  6.02121006118242E+05,  1.40465438446537E+06,  2.42623417549793E+05,  4.75214128778779E-01,  1.34016990135788E+00,  2.09913956144432E-01
  5.99528515745045E+05,  1.40291024043768E+06,  2.43332150060660E+05,  4.72099348513192E-01,  1.33767313856970E+00,  2.10500696225152E-01
  6.00198186225797E+05,  1.40336474202768E+06,  2.43588037108086E+05,  4.72913050528890E-01,  1.33834233137124E+00,  2.10800461735453E-01
  6.02360440817874E+05,  1.40304337249444E+06,  2.42323484752803E+05,  4.75279233526290E-01,  1.33814511424515E+00,  2.09540145252882E-01
  6.01790825018459E+05,  1.40542491272084E+06,  2.43609175343096E+05,  4.74963500513261E-01,  1.34114781112733E+00,  2.10952838809511E-01
  6.00755675731679E+05,  1.40300362019167E+06,  2.43608965475336E+05,  4.73498556798045E-01,  1.33795619610635E+00,  2.10819269739074E-01
  6.01546514212407E+05,  1.40274321354344E+06,  2.43123015193845E+05,  4.74342181659021E-01,  1.33770243572252E+00,  2.10328691396444E-01
  6.03515020560981E+05,  1.40564765622964E+06,  2.43685418886412E+05,  4.76931065628856E-01,  1.34164684661853E+00,  2.11083040537021E-01
  6.00644321043016E+05,  1.40386140905732E+06,  2.44338924988716E+05,  4.73495589253360E-01,  1.33906172341648E+00,  2.11605391763815E-01
  6.03168041634282E+05,  1.40253599336345E+06,  2.43543181386953E+05,  4.76154473028052E-01,  1.33765770251835E+00,  2.10784794053594E-01
  6.01546381207677E+05,  1.40230000057668E+06,  2.42460774815249E+05,  4.74273353523864E-01,  1.33711111106591E+00,  2.09628635472409E-01
  6.01008055524892E+05,  1.40390245072914E+06,  2.42238679065824E+05,  4.73860994394718E-01,  1.33906279752405E+00,  2.09461412264484E-01
  6.00992343569812E+05,  1.40311842184351E+06,  2.43786401133821E+05,  4.73781209167038E-01,  1.33813798501581E+00,  2.11012506763500E-01
  6.01322160544495E+05,  1.40342251892162E+06,  2.44380419154246E+05,  4.74203436872871E-01,  1.33859085867730E+00,  2.11643067365123E-01
  6.00657016566346E+05,  1.40200912694515E+06,  2.42831110949650E+05,  4.73246737210871E-01,  1.33664811919740E+00,  2.09971011268574E-01
  6.02909060604827E+05,  1.40361739216355E+06,  2.43362802421268E+05,  4.75991514282212E-01,  1.33898794820310E+00,  2.10644804162813E-01
  6.01923184755240E+05,  1.40419061749722E+06,  2.44163132652290E+05,  4.74969788860427E-01,  1.33962838774534E+00,  2.11471039314709E-01
  6.02903485097330E+05,  1.40346299879846E+06,  2.42602776228991E+05,  4.75947353168587E-01,  1.33875852191854E+00,  2.09857994407865E-01
  6.00796379610800E+05,  1.40237855576639E+06,  2.43163064044278E+05,  4.73455355412060E-01,  1.33714978240233E+00,  2.10334478945057E-01
  6.01480901063059E+05,  1.40323943753127E+06,  2.42654161301926E+05,  4.74320484039626E-01,  1.33830105971947E+00,  2.09865391170014E-01
  6.01294584989785E+05,  1.40230289478446E+06,  2.43793944788702E+05,  4.74020813929061E-01,  1.33714543167436E+00,  2.10985542442486E-01
  6.01592668114204E+05,  1.40429959880796E+06,  2.43974540328266E+05,  4.74606654928327E-01,  1.33971544833244E+00,  2.11276201210835E-01
  6.00030526315282E+05,  1.40224017751805E+06,  2.43902328876725E+05,  4.72595765246695E-01,  1.33691384310822E+00,  2.11068157889011E-01
  6.02765492992121E+05,  1.40345034843211E+06,  2.42117316063367E+05,  4.75781813963850E-01,  1.33870148117796E+00,  2.09357292608678E-01
  6.00697953119854E+05,  1.40284505078720E+06,  2.42745917317044E+05,  4.73393164435846E-01,  1.33770812638779E+00,  2.09925959302123E-01
  6.03034540029430E+05,  1.40613504848494E+06,  2.43881734628268E+05,  4.76453325275473E-01,  1.34221305545131E+00,  2.11295795707529E-01
  6.00885659912256E+05,  1.40445858817748E+06,  2.43327764470116E+05,  4.73814265295563E-01,  1.33980204207224E+00,  2.10600344920063E-01
  6.01228711735935E+05,  1.40173633419872E+06,  2.44276474820341E+05,  4.73887595802769E-01,  1.33644258655159E+00,  2.11455861807664E-01
  6.01489664358662E+05,  1.40421118126734E+06,  2.44322972215575E+05,  4.74488065525567E-01,  1.33960972092170E+00,  2.11622283308819E-01
  6.00779068963337E+05,  1.40250755112635E+06,  2.43112083930995E+05,  4.73450818702399E-01,  1.33730823254532E+00,  2.10286107892085E-01
  6.01955272981444E+05,  1.40335470468185E+06,  2.43435856069110E+05,  4.74885895974320E-01,  1.33854134691130E+00,  2.10684319426327E-01
  6.01847800457266E+05,  1.40353156532154E+06,  2.43068284995479E+05,  4.74778786484214E-01,  1.33873456021420E+00,  2.10313712489424E-01
  6.01409173897771E+05,  1.40363544923014E+06,  2.42885886065381E+05,  4.74292444530521E-01,  1.33880522953687E+00,  2.10118739479143E-01
  6.01476614445265E+05,  1.40368607821913E+06,  2.43147413206691E+05,  4.74381276546530E-01,  1.33888834908537E+00,  2.10397974897179E-01
  6.03092308499703E+05,  1.40530432910815E+06,  2.43332694921075E+05,  4.76407019635085E-01,  1.34114243127740E+00,  2.10696081222697E-01
  6.03281290188321E+05,  1.40430918590581E+06,  2.42585765444825E+05,  4.76479151704225E-01,  1.33987454722010E+00,  2.09887701493868E-01
  6.02294794720770E+05,  1.40370994066042E+06,  2.44316224696226E+05,  4.75332292511920E-01,  1.33907375654372E+00,  2.11611456787721E-01
  6.02347811085557E+05,  1.40401886478243E+06,  2.42277973412877E+05,  4.75384173077726E-01,  1.33937697766897E+00,  2.09537082621799E-01
  6.01704297555669E+05,  1.40464772260708E+06,  2.43358714287633E+05,  4.74760825446156E-01,  1.34014361252283E+00,  2.10658628031892E-01
  6.00633588451254E+05,  1.40176873036517E+06,  2.43844929099909E+05,  4.73213775994933E-01,  1.33638819160949E+00,  2.11000414141399E-01
  6.00009079175567E+05,  1.40318137532838E+06,  2.44168144378236E+05,  4.72692266610561E-01,  1.33811293027863E+00,  2.11385547201536E-01
  6.00901032742067E+05,  1.40277630541593E+06,  2.42645320972950E+05,  4.73610648659207E-01,  1.33764157807623E+00,  2.09823221651385E-01
  6.03023950757279E+05,  1.40515343901180E+06,  2.43559969565937E+05,  4.76313705547596E-01,  1.34095603902855E+00,  2.10917848970907E-01
  6.01641971800989E+05,  1.40345046674945E+06,  2.42437253177459E+05,  4.74525755328392E-01,  1.33857451898545E+00,  2.09657248060718E-01
  6.00150596844469E+05,  1.40360801688644E+06,  2.42261948215237E+05,  4.72858552532686E-01,  1.33858505365909E+00,  2.09454185309878E-01
  6.03185566145487E+05,  1.40621129074603E+06,  2.44198341730752E+05,  4.76642433176075E-01,  1.34234316599903E+00,  2.11625659046983E-01
  6.00486025873692E+05,  1.40112192700306E+06,  2.41720822604593E+05,  4.72915049633451E-01,  1.33545612826768E+00,  2.08790423382620E-01
  5.99875763290434E+05,  1.40351537499437E+06,  2.43068515073735E+05,  4.72557677702974E-01,  1.33846925255968E+00,  2.10265076501336E-01
  6.02576459954870E+05,  1.40442731339074E+06,  2.43310138560977E+05,  4.75715519842571E-01,  1.33997020775370E+00,  2.10618981494725E-01
  6.02494434621987E+05,  1.40410285841584E+06,  2.43890299790568E+05,  4.75598271966375E-01,  1.33957551224835E+00,  2.11197492496306E-01
  6.02321856977545E+05,  1.40397546786047E+06,  2.43835558129989E+05,  4.75385879930558E-01,  1.33939183349486E+00,  2.11131254430181E-01
  6.02740966881902E+05,  1.40400591728539E+06,  2.43188513855708E+05,  4.75849267316326E-01,  1.33944877780241E+00,  2.10478019520382E-01
  6.02276163564051E+05,  1.40388466266914E+06,  2.43535988510360E+05,  4.75316126416018E-01,  1.33925666758027E+00,  2.10818668805563E-01
  6.02634534237468E+05,  1.40360219656909E+06,  2.42044226247684E+05,  4.75649991705048E-01,  1.33887539415357E+00,  2.09286221750936E-01
  6.01989435279283E+05,  1.40352122178421E+06,  2.43467974478540E+05,  4.74945530542734E-01,  1.33875770985422E+00,  2.10726966437870E-01
  6.01600550980630E+05,  1.40321262121978E+06,  2.43156142347102E+05,  4.74463451632815E-01,  1.33830246482877E+00,  2.10384184211845E-01
  6.00646217416032E+05,  1.40303654085154E+06,  2.44390032170675E+05,  4.73394218893245E-01,  1.33802068317812E+00,  2.11616770830293E-01
  6.02557088691919E+05,  1.40420908924759E+06,  2.43161020813947E+05,  4.75664971227448E-01,  1.33968330463667E+00,  2.10454492881793E-01
  6.03090508324957E+05,  1.40394198664504E+06,  2.42761182470469E+05,  4.76222595523561E-01,  1.33939340397320E+00,  2.10044461236019E-01
  6.02336487056317E+05,  1.40400600521435E+06,  2.42226244491233E+05,  4.75369736627634E-01,  1.33935765690745E+00,  2.09481367809708E-01
  6.01658680193433E+05,  1.40257698579629E+06,  2.43682347572661E+05,  4.74461726544240E-01,  1.33753282215139E+00,  2.10893355248767E-01
  6.02963591166542E+05,  1.40480829203941E+06,  2.43588818975180E+05,  4.76208391310168E-01,  1.34051115638826E+00,  2.10931506607319E-01
  6.01961768943054E+05,  1.40332930174526E+06,  2.43193593546676E+05,  4.74886043148883E-01,  1.33849804654107E+00,  2.10437501334559E-01
  6.03223226260534E+05,  1.40681018593696E+06,  2.44077178129142E+05,  4.76755388642203E-01,  1.34309679736188E+00,  2.11532524328887E-01
  6.01742937196196E+05,  1.40218259370226E+06,  2.43682561999987E+05,  4.74508468904571E-01,  1.33704381606747E+00,  2.10878450249637E-01
  6.02588629975780E+05,  1.40341826788204E+06,  2.43155371449474E+05,  4.75601292474349E-01,  1.33868773144536E+00,  2.10414101235266E-01
  6.01426958405362E+05,  1.40405553166083E+06,  2.42978326571258E+05,  4.74367123885011E-01,  1.33934182185372E+00,  2.10233378514116E-01
  6.01944830082307E+05,  1.40214417451996E+06,  2.42669342913732E+05,  4.74708824709631E-01,  1.33697265653409E+00,  2.09841063470034E-01
  6.01157920463709E+05,  1.40432848570124E+06,  2.43814886004617E+05,  4.74118764683241E-01,  1.33969176009468E+00,  2.11100966048682E-01
  6.03184954999747E+05,  1.40471737601265E+06,  2.43561794975453E+05,  4.76444425216266E-01,  1.34042196761439E+00,  2.10903085658429E-01
  6.01256765210438E+05,  1.40466116490089E+06,  2.42487075823445E+05,  4.74239053815736E-01,  1.34006305388845E+00,  2.09757277161288E-01
  6.00354222858549E+05,  1.40266655733239E+06,  2.42663525416291E+05,  4.72982670936743E-01,  1.33743581531890E+00,  2.09822809792959E-01
  6.01997360141497E+05,  1.40455635101328E+06,  2.42620063151944E+05,  4.75061639083163E-01,  1.34003088330902E+00,  2.09903856120090E-01
  6.03082218301225E+05,  1.40618984916330E+06,  2.43290911415956E+05,  4.76502210345820E-01,  1.34226084046096E+00,  2.10691844518791E-01
  6.00548237593759E+05,  1.40214296886618E+06,  2.43105926074530E+05,  4.73148438883495E-01,  1.33681530199609E+00,  2.10258330731973E-01
  6.01518524883213E+05,  1.40306059490556E+06,  2.43477641505557E+05,  4.74360010875675E-01,  1.33811709979911E+00,  2.10703734835721E-01
  6.00146054871249E+05,  1.40370676497918E+06,  2.44294991240620E+05,  4.72910405232173E-01,  1.33880363356502E+00,  2.11542082691589E-01
  6.01805940108913E+05,  1.40345043431309E+06,  2.43326287834047E+05,  4.74727714533663E-01,  1.33863877908303E+00,  2.10571312449113E-01
  6.01823995944506E+05,  1.40446699491681E+06,  2.43810464293603E+05,  4.74886249182868E-01,  1.33994981651122E+00,  2.11116548591348E-01
  6.01889329764383E+05,  1.40402145988324E+06,  2.43227931135913E+05,  4.74889459675805E-01,  1.33936706773913E+00,  2.10502082713556E-01
  6.02197890056777E+05,  1.40466491910622E+06,  2.43151513788389E+05,  4.75314737566356E-01,  1.34021549963645E+00,  2.10459474580959E-01
  6.00552216577241E+05,  1.40186686442486E+06,  2.42910025157948E+05,  4.73113097524819E-01,  1.33645948769319E+00,  2.10043289314245E-01
  6.01474467194234E+05,  1.40326747949327E+06,  2.42589366819770E+05,  4.74315099123751E-01,  1.33833364542119E+00,  2.09800948632467E-01
  6.01551303577118E+05,  1.40306225905355E+06,  2.43338452673874E+05,  4.74392616537084E-01,  1.33811696329405E+00,  2.10563095124738E-01
  6.01426322236295E+05,  1.40314064970582E+06,  2.43529323787482E+05,  4.74269521618895E-01,  1.33820816464899E+00,  2.10758870376312E-01
  6.01442819383688E+05,  1.40307320869911E+06,  2.42888203785911E+05,  4.74261252614001E-01,  1.33809723931624E+00,  2.10098543675596E-01
  6.03021560064797E+05,  1.40658817209578E+06,  2.43275943511514E+05,  4.76486505665453E-01,  1.34275438581336E+00,  2.10692809749678E-01
  6.01777882647905E+05,  1.40429766124397E+06,  2.42840955595227E+05,  4.74792462533172E-01,  1.33968506954764E+00,  2.10113397993514E-01
  6.02075307571771E+05,  1.40363592410586E+06,  2.43266999260203E+05,  4.75051963216428E-01,  1.33890411368093E+00,  2.10527917077592E-01
  6.00990032131575E+05,  1.40349784660874E+06,  2.42947922546281E+05,  4.73806340606764E-01,  1.33858157382727E+00,  2.10169037497760E-01
  6.02279055420088E+05,  1.40279047659227E+06,  2.42996526997787E+05,  4.75172384440268E-01,  1.33784598319719E+00,  2.10213592562307E-01
  6.01359966583271E+05,  1.40435193890477E+06,  2.43623961841718E+05,  4.74340839934717E-01,  1.33974038523084E+00,  2.10911165519174E-01
  6.02860010319771E+05,  1.40447978297340E+06,  2.44512709308826E+05,  4.76069721818673E-01,  1.34012549271084E+00,  2.11861073296994E-01
  6.01532458249348E+05,  1.40316939309736E+06,  2.42439810271871E+05,  4.74367737976928E-01,  1.33820680960382E+00,  2.09643710437009E-01
  6.01948359605625E+05,  1.40326420701513E+06,  2.42199319923190E+05,  4.74840263368036E-01,  1.33836895307596E+00,  2.09411989736711E-01
  5.99683161387834E+05,  1.40117035730922E+06,  2.42575122490423E+05,  4.72039841954380E-01,  1.33545287761135E+00,  2.09648671498558E-01
  6.03210121905349E+05,  1.40314764573253E+06,  2.43171899793685E+05,  4.76270260490982E-01,  1.33842101707465E+00,  2.10432429106035E-01
  6.01173560452200E+05,  1.40246318775664E+06,  2.44119618591840E+05,  4.73913526839288E-01,  1.33734646671636E+00,  2.11327631512775E-01
  6.02493471937406E+05,  1.40264190559038E+06,  2.42978350551297E+05,  4.75395493257593E-01,  1.33768216211727E+00,  2.10194511822008E-01
  6.00608865947392E+05,  1.40248433031665E+06,  2.43033810458595E+05,  4.73253622705752E-01,  1.33725491525867E+00,  2.10198304438851E-01
  6.02671749743578E+05,  1.40442280118342E+06,  2.42745917656051E+05,  4.75810921162133E-01,  1.33995041762415E+00,  2.10041010545276E-01
  6.01108626553727E+05,  1.40340023383280E+06,  2.44478964284912E+05,  4.73963919865538E-01,  1.33854195467623E+00,  2.11739154074834E-01
  6.01101398438436E+05,  1.40235364300056E+06,  2.42083161968563E+05,  4.73770478294638E-01,  1.33710539060406E+00,  2.09232325736459E-01
  6.00597394995008E+05,  1.40257799891652E+06,  2.43437199263844E+05,  4.73262111479074E-01,  1.33739112224395E+00,  2.10619450225745E-01
  6.02884571976259E+05,  1.40419672767692E+06,  2.42826905800504E+05,  4.76021766833645E-01,  1.33969455397315E+00,  2.10121180965634E-01
  6.01797847656614E+05,  1.40278799555323E+06,  2.43289477102544E+05,  4.74636716393936E-01,  1.33779622838890E+00,  2.10505822694447E-01
  6.01957375864292E+05,  1.40437385866007E+06,  2.42875651764684E+05,  4.75003647365407E-01,  1.33980498592140E+00,  2.10158206403612E-01
  6.00544536240518E+05,  1.40469020505766E+06,  2.43127318178936E+05,  4.73457429827753E-01,  1.34004201404009E+00,  2.10395747729487E-01
  6.02510722478814E+05,  1.40510945074395E+06,  2.42871487035783E+05,  4.75715942086723E-01,  1.34080370595162E+00,  2.10199445936992E-01
  6.01521159199886E+05,  1.40292754009888E+06,  2.43497518843189E+05,  4.74346244406358E-01,  1.33795185242529E+00,  2.10719048205831E-01
  6.01938719121167E+05,  1.40476947960173E+06,  2.44060989158028E+05,  4.75058762716778E-01,  1.34035755168808E+00,  2.11389207561196E-01
  6.02888365226094E+05,  1.40401698592112E+06,  2.42884135490000E+05,  4.76007521853862E-01,  1.33946883819702E+00,  2.10169768960382E-01
  6.02277477296001E+05,  1.40404873071611E+06,  2.43016081130890E+05,  4.75324636363545E-01,  1.33943930052350E+00,  2.10291308787078E-01
  5.99882484580302E+05,  1.40129310646689E+06,  2.41936907126337E+05,  4.72265542790662E-01,  1.33560416793827E+00,  2.09003712438904E-01
  6.02108621887518E+05,  1.40415979266211E+06,  2.43621306439533E+05,  4.75162204153710E-01,  1.33958585309670E+00,  2.10917761849604E-01
  6.02024596439695E+05,  1.40532346879794E+06,  2.44266031419806E+05,  4.75228680953892E-01,  1.34107827971379E+00,  2.11628052502270E-01
  6.03077531824370E+05,  1.40525985911380E+06,  2.43449808434906E+05,  4.76385002878308E-01,  1.34109098128194E+00,  2.10812021835050E-01
  6.01598575933888E+05,  1.40223627804708E+06,  2.43218974985898E+05,  4.74343450359903E-01,  1.33706983701598E+00,  2.10403356777775E-01
  6.03513083512606E+05,  1.40457783261332E+06,  2.43413203734842E+05,  4.76791787753674E-01,  1.34028001057345E+00,  2.10751666582140E-01
  6.01560419982643E+05,  1.40482093170780E+06,  2.43155848440536E+05,  4.74617800637452E-01,  1.34033423425665E+00,  2.10453074868884E-01
  6.00904160097504E+05,  1.40290023916013E+06,  2.43265941152219E+05,  4.73643217923968E-01,  1.33782899030724E+00,  2.10466956431097E-01
  6.00914132431669E+05,  1.40386574440006E+06,  2.43179462402397E+05,  4.73771125202406E-01,  1.33904792197452E+00,  2.10421720271902E-01
  6.01639830672629E+05,  1.40416491737322E+06,  2.43117825015718E+05,  4.74623488121978E-01,  1.33951470496762E+00,  2.10388318145672E-01
  6.00642460568247E+05,  1.40338566281211E+06,  2.43145577121763E+05,  4.73406275607994E-01,  1.33840382292224E+00,  2.10360332861270E-01
  6.00274113506656E+05,  1.40359821113947E+06,  2.42485190216673E+05,  4.73000355987585E-01,  1.33859886751632E+00,  2.09680074803829E-01
  6.01268009479599E+05,  1.40323473008682E+06,  2.42774875855571E+05,  4.74082298958287E-01,  1.33827375567010E+00,  2.09983647623753E-01
  6.01045846517147E+05,  1.40356581160686E+06,  2.43823943276420E+05,  4.73898890829104E-01,  1.33871116300499E+00,  2.11074285076389E-01
  6.04146246731783E+05,  1.40621398415573E+06,  2.45101997387331E+05,  4.77743382051959E-01,  1.34250568498798E+00,  2.12577563030505E-01
  6.01280918776965E+05,  1.40184103760309E+06,  2.43534912072230E+05,  4.73944546767579E-01,  1.33654504636960E+00,  2.10701899047613E-01
  6.01241048329716E+05,  1.40545864021869E+06,  2.42247460066480E+05,  4.74316325253538E-01,  1.34106154161669E+00,  2.09543238353582E-01
  6.00603225203325E+05,  1.40272447318628E+06,  2.43068499557106E+05,  4.73277930123216E-01,  1.33755955957329E+00,  2.10246615437932E-01
  6.02171041291999E+05,  1.40305792553704E+06,  2.43715586393900E+05,  4.75100448154567E-01,  1.33820448617152E+00,  2.10964494225131E-01
  6.02517163567104E+05,  1.40387910951798E+06,  2.43714339402279E+05,  4.75590483622343E-01,  1.33928769785675E+00,  2.11004934019002E-01
  6.03298461793407E+05,  1.40209486520176E+06,  2.43034364290610E+05,  4.76231620115795E-01,  1.33709669982292E+00,  2.10247532492882E-01
  6.00438395681288E+05,  1.40221788627162E+06,  2.42144536172576E+05,  4.73009060105513E-01,  1.33685511854358E+00,  2.09273005048126E-01
  6.01327429214242E+05,  1.40478283753074E+06,  2.42899343834674E+05,  4.74344966583494E-01,  1.34024563531469E+00,  2.10184387691805E-01
  6.02131064622571E+05,  1.40389414121152E+06,  2.43512686595171E+05,  4.75153924613572E-01,  1.33924853518259E+00,  2.10790686860134E-01
  6.01463964315423E+05,  1.40201787179832E+06,  2.43435217889885E+05,  4.74166728956229E-01,  1.33678814618111E+00,  2.10612947066192E-01
